


                                __________________________________________
                               |                                          |
                               | NUMERICAL ELECTROMAGNETICS CODE (nec2++) |
                               | Translated to 'C++' in Double Precision  |
                               |        Version 1.5.1 [2014-01-02]        |
                               |__________________________________________|



                                -------- STRUCTURE SPECIFICATION --------
                                COORDINATES MUST BE INPUT IN
                                METERS OR BE SCALED TO METERS
                                BEFORE STRUCTURE INPUT IS ENDED
  WIRE                                                                                 SEG FIRST  LAST  TAG
   No:        X1         Y1         Z1         X2         Y2         Z2       RADIUS   No:   SEG   SEG  No:
   108  108    0.1864   -0.0678    0.0000   0.03389  2.4131E-06 -6.1542E-05  6.1590E-05  -87.755 
   109  109   -0.1864   -0.1017    0.0000   0.03389  1.3408E-05  3.0945E-05  3.3724E-05   66.574 
   110  110   -0.1525   -0.1017    0.0000   0.03389  2.1496E-05  5.7515E-05  6.1401E-05   69.507 
   111  111   -0.1186   -0.1017    0.0000   0.03389  2.7012E-05  8.4826E-05  8.9023E-05   72.336 
   112  112   -0.0847   -0.1017    0.0000   0.03389  3.1348E-05  1.2073E-04  1.2474E-04   75.445 
   113  113   -0.0508   -0.1017    0.0000   0.03389  3.5204E-05  1.7521E-04  1.7871E-04   78.639 
   114  114   -0.0169   -0.1017    0.0000   0.03389  3.9171E-05  2.5652E-04  2.5949E-04   81.318 
   115  115    0.0169   -0.1017    0.0000   0.03389  3.8710E-05  2.8077E-04  2.8343E-04   82.150 
   116  116    0.0508   -0.1017    0.0000   0.03389  7.8017E-06 -2.7874E-04  2.7884E-04  -88.397 
   117  117    0.0847   -0.1017    0.0000   0.03389  5.7179E-06 -2.5279E-04  2.5285E-04  -88.704 
   118  118    0.1186   -0.1017    0.0000   0.03389  6.4343E-06 -1.6779E-04  1.6792E-04  -87.804 
   119  119    0.1525   -0.1017    0.0000   0.03389  5.3235E-06 -1.0675E-04  1.0689E-04  -87.145 
   120  120    0.1864   -0.1017    0.0000   0.03389  2.3287E-06 -5.6773E-05  5.6820E-05  -87.651 
   121  121   -0.1864   -0.1356    0.0000   0.03389  1.5260E-05  2.6000E-05  3.0148E-05   59.591 
   122  122   -0.1525   -0.1356    0.0000   0.03389  2.4212E-05  5.3317E-05  5.8556E-05   65.577 
   123  123   -0.1186   -0.1356    0.0000   0.03389  3.0043E-05  7.5268E-05  8.1043E-05   68.241 
   124  124   -0.0847   -0.1356    0.0000   0.03389  3.3956E-05  9.8579E-05  1.0426E-04   70.994 
   125  125   -0.0508   -0.1356    0.0000   0.03389  3.6174E-05  1.2158E-04  1.2685E-04   73.431 
   126  126   -0.0169   -0.1356    0.0000   0.03389  3.6127E-05  1.3029E-04  1.3521E-04   74.502 
   127  127    0.0169   -0.1356    0.0000   0.03389  3.1302E-05  7.4195E-05  8.0528E-05   67.126 
   128  128    0.0508   -0.1356    0.0000   0.03389  2.1044E-05 -7.1090E-05  7.4139E-05  -73.510 
   129  129    0.0847   -0.1356    0.0000   0.03389  1.4407E-05 -1.2557E-04  1.2639E-04  -83.455 
   130  130    0.1186   -0.1356    0.0000   0.03389  1.0766E-05 -1.1342E-04  1.1393E-04  -84.578 
   131  131    0.1525   -0.1356    0.0000   0.03389  7.4860E-06 -8.4254E-05  8.4586E-05  -84.923 
   132  132    0.1864   -0.1356    0.0000   0.03389  1.2804E-06 -4.4145E-05  4.4164E-05  -88.339 
   133  133   -0.1864   -0.1694    0.0000   0.03389  2.0556E-05  3.3585E-05  3.9376E-05   58.531 
   134  134   -0.1525   -0.1694    0.0000   0.03389  3.2545E-05  5.5653E-05  6.4470E-05   59.682 
   135  135   -0.1186   -0.1694    0.0000   0.03389  3.9624E-05  6.9323E-05  7.9848E-05   60.248 
   136  136   -0.0847   -0.1694    0.0000   0.03389  4.3546E-05  8.1938E-05  9.2791E-05   62.012 
   137  137   -0.0508   -0.1694    0.0000   0.03389  4.4778E-05  8.6869E-05  9.7731E-05   62.730 
   138  138   -0.0169   -0.1694    0.0000   0.03389  4.3143E-05  7.4515E-05  8.6103E-05   59.930 
   139  139    0.0169   -0.1694    0.0000   0.03389  3.8266E-05  3.1619E-05  4.9640E-05   39.567 
   140  140    0.0508   -0.1694    0.0000   0.03389  3.1058E-05 -2.9722E-05  4.2988E-05  -43.741 
   141  141    0.0847   -0.1694    0.0000   0.03389  2.3930E-05 -7.1118E-05  7.5036E-05  -71.403 
   142  142    0.1186   -0.1694    0.0000   0.03389  1.8043E-05 -8.0625E-05  8.2619E-05  -77.386 
   143  143    0.1525   -0.1694    0.0000   0.03389  1.4682E-05 -7.3663E-05  7.5112E-05  -78.728 
   144  144    0.1864   -0.1694    0.0000   0.03389  9.1040E-06 -4.8399E-05  4.9248E-05  -79.347 
   145  145   -0.1864   -0.2033    0.0000   0.03389  4.1599E-05  3.3081E-05  5.3149E-05   38.493 
   146  146   -0.1525   -0.2033    0.0000   0.03389  5.8391E-05  5.3617E-05  7.9273E-05   42.560 
   147  147   -0.1186   -0.2033    0.0000   0.03389  6.7446E-05  7.9944E-05  1.0459E-04   49.847 
   148  148   -0.0847   -0.2033    0.0000   0.03389  7.2039E-05  9.4280E-05  1.1865E-04   52.617 
   149  149   -0.0508   -0.2033    0.0000   0.03389  7.2443E-05  9.3642E-05  1.1839E-04   52.274 
   150  150   -0.0169   -0.2033    0.0000   0.03389  6.8701E-05  7.2858E-05  1.0014E-04   46.682 
   151  151    0.0169   -0.2033    0.0000   0.03389  6.1049E-05  3.1358E-05  6.8632E-05   27.187 
   152  152    0.0508   -0.2033    0.0000   0.03389  5.0386E-05 -1.8868E-05  5.3803E-05  -20.529 
   153  153    0.0847   -0.2033    0.0000   0.03389  3.8045E-05 -5.7238E-05  6.8729E-05  -56.389 
   154  154    0.1186   -0.2033    0.0000   0.03389  2.4898E-05 -7.1508E-05  7.5719E-05  -70.802 
   155  155    0.1525   -0.2033    0.0000   0.03389  1.0075E-05 -5.9795E-05  6.0638E-05  -80.436 
   156  156    0.1864   -0.2033    0.0000   0.03389  2.4996E-06 -4.1368E-05  4.1444E-05  -86.542 
   157  157   -0.2033    0.1864    0.0000   0.03389  3.3528E-05 -2.8327E-06  3.3648E-05   -4.829 
   158  158   -0.2033    0.1525    0.0000   0.03389  5.3420E-05 -3.1821E-06  5.3514E-05   -3.409 
   159  159   -0.2033    0.1186    0.0000   0.03389  7.5134E-05 -4.2554E-06  7.5255E-05   -3.242 
   160  160   -0.2033    0.0847    0.0000   0.03389  9.0330E-05 -6.9499E-06  9.0597E-05   -4.400 
   161  161   -0.2033    0.0508    0.0000   0.03389  1.0064E-04 -1.1748E-05  1.0132E-04   -6.658 
   162  162   -0.2033    0.0169    0.0000   0.03389  1.0623E-04 -1.8794E-05  1.0788E-04  -10.033 
   163  163   -0.2033   -0.0169    0.0000   0.03389  1.0725E-04 -2.7514E-05  1.1072E-04  -14.389 
   164  164   -0.2033   -0.0508    0.0000   0.03389  1.0385E-04 -3.6321E-05  1.1002E-04  -19.277 
   165  165   -0.2033   -0.0847    0.0000   0.03389  9.6267E-05 -4.2613E-05  1.0528E-04  -23.877 
   166  166   -0.2033   -0.1186    0.0000   0.03389  8.4650E-05 -4.3223E-05  9.5047E-05  -27.049 
   167  167   -0.2033   -0.1525    0.0000   0.03389  6.8670E-05 -3.3414E-05  7.6368E-05  -25.947 
   168  168   -0.2033   -0.1864    0.0000   0.03389  4.5324E-05 -2.1280E-05  5.0071E-05  -25.150 
   169  169   -0.1694    0.1864    0.0000   0.03389  2.7489E-05  9.7099E-08  2.7489E-05    0.202 
   170  170   -0.1694    0.1525    0.0000   0.03389  4.2994E-05  2.0117E-06  4.3042E-05    2.679 
   171  171   -0.1694    0.1186    0.0000   0.03389  5.0891E-05  2.8580E-06  5.0971E-05    3.214 
   172  172   -0.1694    0.0847    0.0000   0.03389  5.8110E-05  2.4944E-06  5.8163E-05    2.458 
   173  173   -0.1694    0.0508    0.0000   0.03389  6.3000E-05  1.5313E-07  6.3000E-05    0.139 
   174  174   -0.1694    0.0169    0.0000   0.03389  6.5288E-05 -4.7477E-06  6.5461E-05   -4.159 
   175  175   -0.1694   -0.0169    0.0000   0.03389  6.4859E-05 -1.2306E-05  6.6016E-05  -10.743 
   176  176   -0.1694   -0.0508    0.0000   0.03389  6.1734E-05 -2.1597E-05  6.5403E-05  -19.282 
   177  177   -0.1694   -0.0847    0.0000   0.03389  5.6040E-05 -3.0490E-05  6.3797E-05  -28.549 
   178  178   -0.1694   -0.1186    0.0000   0.03389  4.7885E-05 -3.6407E-05  6.0153E-05  -37.246 
   179  179   -0.1694   -0.1525    0.0000   0.03389  3.7222E-05 -3.9335E-05  5.4155E-05  -46.581 
   180  180   -0.1694   -0.1864    0.0000   0.03389  2.1976E-05 -2.9742E-05  3.6980E-05  -53.540 
   181  181   -0.1356    0.1864    0.0000   0.03389  1.5693E-05  6.2981E-06  1.6910E-05   21.867 
   182  182   -0.1356    0.1525    0.0000   0.03389  3.1236E-05  1.1241E-05  3.3197E-05   19.793 
   183  183   -0.1356    0.1186    0.0000   0.03389  3.9882E-05  1.4879E-05  4.2567E-05   20.459 
   184  184   -0.1356    0.0847    0.0000   0.03389  4.6021E-05  1.7233E-05  4.9141E-05   20.529 
   185  185   -0.1356    0.0508    0.0000   0.03389  4.9944E-05  1.7334E-05  5.2867E-05   19.140 
   186  186   -0.1356    0.0169    0.0000   0.03389  5.1615E-05  1.3815E-05  5.3431E-05   14.984 
   187  187   -0.1356   -0.0169    0.0000   0.03389  5.0963E-05  5.4940E-06  5.1259E-05    6.153 
   188  188   -0.1356   -0.0508    0.0000   0.03389  4.8027E-05 -7.1841E-06  4.8561E-05   -8.508 
   189  189   -0.1356   -0.0847    0.0000   0.03389  4.3010E-05 -2.0772E-05  4.7764E-05  -25.779 
   190  190   -0.1356   -0.1186    0.0000   0.03389  3.6182E-05 -3.0043E-05  4.7029E-05  -39.704 
   191  191   -0.1356   -0.1525    0.0000   0.03389  2.7600E-05 -3.1057E-05  4.1548E-05  -48.373 
   192  192   -0.1356   -0.1864    0.0000   0.03389  1.6131E-05 -1.7458E-05  2.3770E-05  -47.263 
   193  193   -0.1017    0.1864    0.0000   0.03389  1.6913E-05  1.0540E-05  1.9928E-05   31.931 
   194  194   -0.1017    0.1525    0.0000   0.03389  2.9257E-05  1.8475E-05  3.4602E-05   32.272 
   195  195   -0.1017    0.1186    0.0000   0.03389  3.7272E-05  2.5250E-05  4.5020E-05   34.115 
   196  196   -0.1017    0.0847    0.0000   0.03389  4.2969E-05  3.1115E-05  5.3052E-05   35.909 
   197  197   -0.1017    0.0508    0.0000   0.03389  4.6569E-05  3.4812E-05  5.8143E-05   36.780 
   198  198   -0.1017    0.0169    0.0000   0.03389  4.8006E-05  3.3686E-05  5.8646E-05   35.058 
   199  199   -0.1017   -0.0169    0.0000   0.03389  4.7097E-05  2.3888E-05  5.2809E-05   26.894 
   200  200   -0.1017   -0.0508    0.0000   0.03389  4.3775E-05  3.4304E-06  4.3909E-05    4.481 
   201  201   -0.1017   -0.0847    0.0000   0.03389  3.8415E-05 -2.1501E-05  4.4023E-05  -29.236 
   202  202   -0.1017   -0.1186    0.0000   0.03389  3.1696E-05 -3.8480E-05  4.9853E-05  -50.522 
   203  203   -0.1017   -0.1525    0.0000   0.03389  2.3907E-05 -4.0813E-05  4.7299E-05  -59.639 
   204  204   -0.1017   -0.1864    0.0000   0.03389  1.4146E-05 -2.7130E-05  3.0597E-05  -62.461 
   205  205   -0.0678    0.1864    0.0000   0.03389  1.7218E-05  1.4485E-05  2.2501E-05   40.072 
   206  206   -0.0678    0.1525    0.0000   0.03389  2.8794E-05  2.5731E-05  3.8616E-05   41.785 
   207  207   -0.0678    0.1186    0.0000   0.03389  3.6524E-05  3.6318E-05  5.1508E-05   44.838 
   208  208   -0.0678    0.0847    0.0000   0.03389  4.2130E-05  4.7240E-05  6.3298E-05   48.273 
   209  209   -0.0678    0.0508    0.0000   0.03389  4.5801E-05  5.7557E-05  7.3556E-05   51.489 
   210  210   -0.0678    0.0169    0.0000   0.03389  4.7404E-05  6.3439E-05  7.9194E-05   53.231 
   211  211   -0.0678   -0.0169    0.0000   0.03389  4.6468E-05  5.5677E-05  7.2521E-05   50.151 
   212  212   -0.0678   -0.0508    0.0000   0.03389  4.2365E-05  2.0495E-05  4.7062E-05   25.816 
   213  213   -0.0678   -0.0847    0.0000   0.03389  3.5703E-05 -3.1324E-05  4.7496E-05  -41.263 
   214  214   -0.0678   -0.1186    0.0000   0.03389  2.8489E-05 -6.2840E-05  6.8997E-05  -65.612 
   215  215   -0.0678   -0.1525    0.0000   0.03389  2.1262E-05 -6.2661E-05  6.6170E-05  -71.257 
   216  216   -0.0678   -0.1864    0.0000   0.03389  1.2638E-05 -4.0811E-05  4.2723E-05  -72.793 
   217  217   -0.0339    0.1864    0.0000   0.03389  1.7603E-05  1.7871E-05  2.5085E-05   45.432 
   218  218   -0.0339    0.1525    0.0000   0.03389  2.8988E-05  3.2381E-05  4.3461E-05   48.165 
   219  219   -0.0339    0.1186    0.0000   0.03389  3.6716E-05  4.7085E-05  5.9709E-05   52.054 
   220  220   -0.0339    0.0847    0.0000   0.03389  4.2484E-05  6.4428E-05  7.7174E-05   56.599 
   221  221   -0.0339    0.0508    0.0000   0.03389  4.6581E-05  8.5567E-05  9.7424E-05   61.437 
   222  222   -0.0339    0.0169    0.0000   0.03389  4.8982E-05  1.0858E-04  1.1912E-04   65.720 
   223  223   -0.0339   -0.0169    0.0000   0.03389  4.8933E-05  1.1941E-04  1.2905E-04   67.717 
   224  224   -0.0339   -0.0508    0.0000   0.03389  4.3772E-05  6.7285E-05  8.0270E-05   56.954 
   225  225   -0.0339   -0.0847    0.0000   0.03389  3.2695E-05 -7.2673E-05  7.9689E-05  -65.777 
   226  226   -0.0339   -0.1186    0.0000   0.03389  2.4576E-05 -1.2089E-04  1.2337E-04  -78.509 
   227  227   -0.0339   -0.1525    0.0000   0.03389  1.8541E-05 -1.0144E-04  1.0312E-04  -79.642 
   228  228   -0.0339   -0.1864    0.0000   0.03389  1.1221E-05 -6.0544E-05  6.1576E-05  -79.500 
   229  229    0.0000    0.1864    0.0000   0.03389  1.7888E-05  1.9471E-05  2.6440E-05   47.427 
   230  230    0.0000    0.1525    0.0000   0.03389  2.9509E-05  3.7542E-05  4.7751E-05   51.832 
   231  231    0.0000    0.1186    0.0000   0.03389  3.7393E-05  5.5594E-05  6.6999E-05   56.075 
   232  232    0.0000    0.0847    0.0000   0.03389  4.3441E-05  7.8980E-05  9.0139E-05   61.188 
   233  233    0.0000    0.0508    0.0000   0.03389  4.8165E-05  1.1303E-04  1.2286E-04   66.920 
   234  234    0.0000    0.0169    0.0000   0.03389  5.2105E-05  1.6735E-04  1.7528E-04   72.706 
   235  235    0.0000   -0.0169    0.0000   0.03389  5.5735E-05  2.5004E-04  2.5617E-04   77.434 
   236  236    0.0000   -0.0508    0.0000   0.03389  5.4424E-05  2.7704E-04  2.8234E-04   78.886 
   237  237    0.0000   -0.0847    0.0000   0.03389  2.2069E-05 -2.7851E-04  2.7938E-04  -85.469 
   238  238    0.0000   -0.1186    0.0000   0.03389  1.7848E-05 -2.4740E-04  2.4804E-04  -85.874 
   239  239    0.0000   -0.1525    0.0000   0.03389  1.5588E-05 -1.5551E-04  1.5629E-04  -84.276 
   240  240    0.0000   -0.1864    0.0000   0.03389  9.9766E-06 -8.1609E-05  8.2217E-05  -83.030 
   241  241    0.0339    0.1864    0.0000   0.03389  1.8275E-05  2.0197E-05  2.7238E-05   47.860 
   242  242    0.0339    0.1525    0.0000   0.03389  3.0381E-05  4.0937E-05  5.0979E-05   53.420 
   243  243    0.0339    0.1186    0.0000   0.03389  3.8366E-05  5.9499E-05  7.0797E-05   57.185 
   244  244    0.0339    0.0847    0.0000   0.03389  4.4641E-05  8.5483E-05  9.6437E-05   62.426 
   245  245    0.0339    0.0508    0.0000   0.03389  4.9730E-05  1.2597E-04  1.3543E-04   68.457 
   246  246    0.0339    0.0169    0.0000   0.03389  5.4662E-05  1.9974E-04  2.0708E-04   74.695 
   247  247    0.0339   -0.0169    0.0000   0.03389  6.2743E-05  3.7620E-04  3.8140E-04   80.531 
   248  248    0.0339   -0.0508    0.0000   0.03389  9.1332E-05  1.0146E-03  1.0187E-03   84.856 
   249  249    0.0339   -0.0847    0.0000   0.03389 -1.3432E-05 -1.0136E-03  1.0137E-03  -90.759 
   250  250    0.0339   -0.1186    0.0000   0.03389  1.2202E-05 -3.7109E-04  3.7129E-04  -88.117 
   251  251    0.0339   -0.1525    0.0000   0.03389  1.4296E-05 -1.8523E-04  1.8578E-04  -85.587 
   252  252    0.0339   -0.1864    0.0000   0.03389  9.4984E-06 -9.1208E-05  9.1701E-05  -84.055 
   253  253    0.0678    0.1864    0.0000   0.03389  1.9939E-05  3.1447E-05  3.7236E-05   57.623 
   254  254    0.0678    0.1525    0.0000   0.03389  3.1205E-05  3.8985E-05  4.9936E-05   51.325 
   255  255    0.0678    0.1186    0.0000   0.03389  3.9728E-05  5.7651E-05  7.0014E-05   55.429 
   256  256    0.0678    0.0847    0.0000   0.03389  4.6095E-05  8.1105E-05  9.3289E-05   60.389 
   257  257    0.0678    0.0508    0.0000   0.03389  5.0968E-05  1.1525E-04  1.2601E-04   66.142 
   258  258    0.0678    0.0169    0.0000   0.03389  5.4903E-05  1.6956E-04  1.7822E-04   72.058 
   259  259    0.0678   -0.0169    0.0000   0.03389  5.8391E-05  2.5210E-04  2.5877E-04   76.959 
   260  260    0.0678   -0.0508    0.0000   0.03389  5.6819E-05  2.7885E-04  2.8458E-04   78.483 
   261  261    0.0678   -0.0847    0.0000   0.03389  2.4103E-05 -2.7703E-04  2.7807E-04  -85.027 
   262  262    0.0678   -0.1186    0.0000   0.03389  1.9428E-05 -2.4623E-04  2.4700E-04  -85.489 
   263  263    0.0678   -0.1525    0.0000   0.03389  1.6615E-05 -1.5458E-04  1.5547E-04  -83.865 
   264  264    0.0678   -0.1864    0.0000   0.03389  1.0201E-05 -8.0640E-05  8.1282E-05  -82.791 
   265  265    0.1017    0.1864    0.0000   0.03389  1.9575E-05  1.7206E-05  2.6062E-05   41.315 
   266  266    0.1017    0.1525    0.0000   0.03389  3.3247E-05  3.6233E-05  4.9175E-05   47.461 
   267  267    0.1017    0.1186    0.0000   0.03389  4.2018E-05  5.0945E-05  6.6037E-05   50.485 
   268  268    0.1017    0.0847    0.0000   0.03389  4.8485E-05  6.8762E-05  8.4137E-05   54.812 
   269  269    0.1017    0.0508    0.0000   0.03389  5.2900E-05  9.0180E-05  1.0455E-04   59.604 
   270  270    0.1017    0.0169    0.0000   0.03389  5.5281E-05  1.1318E-04  1.2596E-04   63.968 
   271  271    0.1017   -0.0169    0.0000   0.03389  5.4911E-05  1.2367E-04  1.3532E-04   66.059 
   272  272    0.1017   -0.0508    0.0000   0.03389  4.9172E-05  7.0933E-05  8.6310E-05   55.269 
   273  273    0.1017   -0.0847    0.0000   0.03389  3.7303E-05 -6.9794E-05  7.9138E-05  -61.877 
   274  274    0.1017   -0.1186    0.0000   0.03389  2.8199E-05 -1.1877E-04  1.2207E-04  -76.644 
   275  275    0.1017   -0.1525    0.0000   0.03389  2.0937E-05 -9.9832E-05  1.0200E-04  -78.155 
   276  276    0.1017   -0.1864    0.0000   0.03389  1.1684E-05 -5.8526E-05  5.9681E-05  -78.710 
   277  277    0.1356    0.1864    0.0000   0.03389  2.0507E-05  1.2870E-05  2.4211E-05   32.112 
   278  278    0.1356    0.1525    0.0000   0.03389  3.6786E-05  2.9909E-05  4.7411E-05   39.113 
   279  279    0.1356    0.1186    0.0000   0.03389  4.6545E-05  4.2183E-05  6.2816E-05   42.186 
   280  280    0.1356    0.0847    0.0000   0.03389  5.3354E-05  5.4226E-05  7.6073E-05   45.464 
   281  281    0.1356    0.0508    0.0000   0.03389  5.7571E-05  6.5164E-05  8.6953E-05   48.540 
   282  282    0.1356    0.0169    0.0000   0.03389  5.9125E-05  7.1023E-05  9.2412E-05   50.223 
   283  283    0.1356   -0.0169    0.0000   0.03389  5.7599E-05  6.2561E-05  8.5038E-05   47.365 
   284  284    0.1356   -0.0508    0.0000   0.03389  5.2442E-05  2.6133E-05  5.8592E-05   26.488 
   285  285    0.1356   -0.0847    0.0000   0.03389  4.4354E-05 -2.7227E-05  5.2044E-05  -31.544 
   286  286    0.1356   -0.1186    0.0000   0.03389  3.5425E-05 -6.0285E-05  6.9923E-05  -59.561 
   287  287    0.1356   -0.1525    0.0000   0.03389  2.6102E-05 -6.1214E-05  6.6547E-05  -66.906 
   288  288    0.1356   -0.1864    0.0000   0.03389  1.2440E-05 -3.5824E-05  3.7922E-05  -70.851 
   289  289    0.1694    0.1864    0.0000   0.03389  3.1936E-05  1.4399E-05  3.5032E-05   24.269 
   290  290    0.1694    0.1525    0.0000   0.03389  5.0744E-05  2.6367E-05  5.7185E-05   27.457 
   291  291    0.1694    0.1186    0.0000   0.03389  6.1408E-05  3.4112E-05  7.0247E-05   29.052 
   292  292    0.1694    0.0847    0.0000   0.03389  6.9416E-05  4.1873E-05  8.1067E-05   31.099 
   293  293    0.1694    0.0508    0.0000   0.03389  7.4166E-05  4.6492E-05  8.7534E-05   32.082 
   294  294    0.1694    0.0169    0.0000   0.03389  7.5555E-05  4.4813E-05  8.7845E-05   30.673 
   295  295    0.1694   -0.0169    0.0000   0.03389  7.3454E-05  3.2896E-05  8.0483E-05   24.125 
   296  296    0.1694   -0.0508    0.0000   0.03389  6.7938E-05  9.0859E-06  6.8543E-05    7.617 
   297  297    0.1694   -0.0847    0.0000   0.03389  5.9629E-05 -1.9824E-05  6.2838E-05  -18.389 
   298  298    0.1694   -0.1186    0.0000   0.03389  4.9598E-05 -4.0937E-05  6.4310E-05  -39.535 
   299  299    0.1694   -0.1525    0.0000   0.03389  3.9804E-05 -4.9811E-05  6.3762E-05  -51.371 
   300  300    0.1694   -0.1864    0.0000   0.03389  2.4575E-05 -3.7619E-05  4.4934E-05  -56.845 
   301  301    0.2033    0.1864    0.0000   0.03389  5.2407E-05  1.0775E-05  5.3503E-05   11.618 
   302  302    0.2033    0.1525    0.0000   0.03389  7.7616E-05  1.9875E-05  8.0121E-05   14.363 
   303  303    0.2033    0.1186    0.0000   0.03389  9.8566E-05  3.5547E-05  1.0478E-04   19.831 
   304  304    0.2033    0.0847    0.0000   0.03389  1.1244E-04  4.6174E-05  1.2155E-04   22.325 
   305  305    0.2033    0.0508    0.0000   0.03389  1.2043E-04  5.0571E-05  1.3062E-04   22.778 
   306  306    0.2033    0.0169    0.0000   0.03389  1.2267E-04  4.6426E-05  1.3116E-04   20.730 
   307  307    0.2033   -0.0169    0.0000   0.03389  1.1924E-04  3.2384E-05  1.2356E-04   15.194 
   308  308    0.2033   -0.0508    0.0000   0.03389  1.1039E-04  1.0255E-05  1.1087E-04    5.307 
   309  309    0.2033   -0.0847    0.0000   0.03389  9.6634E-05 -1.3288E-05  9.7543E-05   -7.829 
   310  310    0.2033   -0.1186    0.0000   0.03389  7.8510E-05 -2.8876E-05  8.3652E-05  -20.194 
   311  311    0.2033   -0.1525    0.0000   0.03389  5.5102E-05 -2.7568E-05  6.1614E-05  -26.579 
   312  312    0.2033   -0.1864    0.0000   0.03389  3.3122E-05 -2.1127E-05  3.9287E-05  -32.532 
   313  313    0.0339   -0.0678    0.0100   0.02001  2.0538E-04  4.2603E-03  4.2653E-03   87.240 
   314  313    0.0339   -0.0678    0.0300   0.02001  1.9882E-04  3.8428E-03  3.8480E-03   87.038 
   315  313    0.0339   -0.0678    0.0500   0.02001  1.8592E-04  3.3621E-03  3.3673E-03   86.835 
   316  313    0.0339   -0.0678    0.0700   0.02001  1.6682E-04  2.8537E-03  2.8586E-03   86.654 
   317  313    0.0339   -0.0678    0.0901   0.02001  1.4170E-04  2.3087E-03  2.3130E-03   86.488 
   318  313    0.0339   -0.0678    0.1101   0.02001  1.1068E-04  1.7263E-03  1.7298E-03   86.332 
   319  313    0.0339   -0.0678    0.1301   0.02001  7.3695E-05  1.1044E-03  1.1069E-03   86.183 
   320  313    0.0339   -0.0678    0.1501   0.02001  2.8840E-05  4.1673E-04  4.1773E-04   86.041 
   321  314    0.0678    0.2033    0.0882   0.00959  7.1637E-07 -2.2316E-05  2.2327E-05  -88.161 
   322  314    0.0678    0.2033    0.0978   0.00959  9.7944E-07 -2.1225E-05  2.1248E-05  -87.358 
   323  314    0.0678    0.2033    0.1074   0.00959  1.1679E-06 -1.9573E-05  1.9607E-05  -86.585 
   324  314    0.0678    0.2033    0.1170   0.00959  1.2657E-06 -1.7383E-05  1.7429E-05  -85.836 
   325  314    0.0678    0.2033    0.1265   0.00959  1.2573E-06 -1.4675E-05  1.4729E-05  -85.103 
   326  314    0.0678    0.2033    0.1361   0.00959  1.1265E-06 -1.1453E-05  1.1508E-05  -84.382 
   327  314    0.0678    0.2033    0.1457   0.00959  8.5301E-07 -7.6863E-06  7.7335E-06  -83.667 
   328  314    0.0678    0.2033    0.1553   0.00959  3.8339E-07 -3.1085E-06  3.1321E-06  -82.969 
   329  315    0.0678    0.2033    0.0115   0.00959 -7.3446E-07 -4.7240E-06  4.7807E-06  -98.837 
   330  315    0.0678    0.2033    0.0211   0.00959 -1.2015E-06 -1.0717E-05  1.0784E-05  -96.397 
   331  315    0.0678    0.2033    0.0306   0.00959 -1.1967E-06 -1.4936E-05  1.4984E-05  -94.581 
   332  315    0.0678    0.2033    0.0402   0.00959 -9.9601E-07 -1.8097E-05  1.8124E-05  -93.150 
   333  315    0.0678    0.2033    0.0498   0.00959 -6.9032E-07 -2.0383E-05  2.0394E-05  -91.940 
   334  315    0.0678    0.2033    0.0594   0.00959 -3.3306E-07 -2.1891E-05  2.1894E-05  -90.872 
   335  315    0.0678    0.2033    0.0690   0.00959  3.8607E-08 -2.2686E-05  2.2686E-05  -89.902 
   336  315    0.0678    0.2033    0.0786   0.00959  3.9616E-07 -2.2814E-05  2.2817E-05  -89.005 






                               ---------- POWER BUDGET ---------
                               INPUT POWER   =  1.0269E-04 Watts
                               RADIATED POWER=  1.0269E-04 Watts
                               STRUCTURE LOSS=  0.0000E+00 Watts
                               NETWORK LOSS  =  0.0000E+00 Watts
                               EFFICIENCY    =  100.00 Percent
